puddle_id,example_id,annotated_texts
151,1020,"Verse 26: Of whom I have no certain thing to write to my lord. Therefore I have brought him forth before you, and especially before you, King Agrippa, that, after examination, I may have something to write.᛫Verse 26: Of whom I have no certain thing to write unto my lord. Wherefore I have brought him forth before you, and specially before thee, O king Agrippa, that, after examination had, I might have somewhat to write."
151,10200,"Verse 16: But if he doesn't listen, take one or two more with you, that at the mouth of two or three witnesses every word may be established.᛫Verse 16: But if he will not hear thee, then take with thee one or two more, that in the mouth of two or three witnesses every word may be established."
151,10202,"Verse 17: If he refuses to listen to them, tell it to the assembly. If he refuses to hear the assembly also, let him be to you as a Gentile or a tax collector.᛫Verse 17: And if he shall neglect to hear them, tell it unto the church: but if he neglect to hear the church, let him be unto thee as an heathen man and a publican."
151,10204,"Verse 18: Most certainly I tell you, whatever things you bind on earth will have been bound in heaven, and whatever things you release on earth will have been released in heaven.᛫Verse 18: Verily I say unto you, Whatsoever ye shall bind on earth shall be bound in heaven: and whatsoever ye shall loose on earth shall be loosed in heaven."
151,10205,"Verse 19: Again, assuredly I tell you, that if two of you will agree on earth concerning anything that they will ask, it will be done for them by my Father who is in heaven.᛫Verse 19: Again I say unto you, That if two of you shall agree on earth as touching any thing that they shall ask, it shall be done for them of my Father which is in heaven."
151,10206,"Verse 20: For where two or three are gathered together in my name, there I am in their midst.""᛫Verse 20: For where two or three are gathered together in my name, there am I in the midst of them."
151,10207,"Verse 21: Then Peter came and said to him, ""Lord, how often shall my brother sin against me, and I forgive him? Until seven times?""᛫Verse 21: Then came Peter to him, and said, Lord, how oft shall my brother sin against me, and I forgive him? till seven times?"
151,10209,"Verse 22: Jesus said to him, ""I don't tell you until seven times, but, until seventy times seven.᛫Verse 22: Jesus saith unto him, I say not unto thee, Until seven times: but, Until seventy times seven."
151,1021,"Verse 27: For it seems to me unreasonable, in sending a prisoner, not to also specify the charges against him.""᛫Verse 27: For it seemeth to me unreasonable to send a prisoner, and not withal to signify the crimes laid against him."
151,10211,"Verse 23: Therefore the Kingdom of Heaven is like a certain king, who wanted to reconcile accounts with his servants.᛫Verse 23: Therefore is the kingdom of heaven likened unto a certain king, which would take account of his servants."
151,10216,"Verse 24: When he had begun to reconcile, one was brought to him who owed him ten thousand talents.᛫Verse 24: And when he had begun to reckon, one was brought unto him, which owed him ten thousand talents."
151,10218,"Verse 25: But because he couldn't pay, his lord commanded him to be sold, with his wife, his children, and all that he had, and payment to be made.᛫Verse 25: But forasmuch as he had not to pay, his lord commanded him to be sold, and his wife, and children, and all that he had, and payment to be made."
151,10219,"Verse 26: The servant therefore fell down and kneeled before him, saying, 'Lord, have patience with me, and I will repay you all!'᛫Verse 26: The servant therefore fell down, and worshipped him, saying, Lord, have patience with me, and I will pay thee all."
151,1022,"Verse 1: Agrippa said to Paul, ""You may speak for yourself."" Then Paul stretched out his hand, and made his defense.᛫Verse 1: Then Agrippa said unto Paul, Thou art permitted to speak for thyself. Then Paul stretched forth the hand, and answered for himself:"
151,10220,"Verse 27: The lord of that servant, being moved with compassion, released him, and forgave him the debt.᛫Verse 27: Then the lord of that servant was moved with compassion, and loosed him, and forgave him the debt."
151,10222,"Verse 28: ""But that servant went out, and found one of his fellow servants, who owed him one hundred denarii, and he grabbed him, and took him by the throat, saying, 'Pay me what you owe!'᛫Verse 28: But the same servant went out, and found one of his fellowservants, which owed him an hundred pence: and he laid hands on him, and took him by the throat, saying, Pay me that thou owest."
151,10225,"Verse 29: ""So his fellow servant fell down at his feet and begged him, saying, 'Have patience with me, and I will repay you!'᛫Verse 29: And his fellowservant fell down at his feet, and besought him, saying, Have patience with me, and I will pay thee all."
151,10226,"Verse 30: He would not, but went and cast him into prison, until he should pay back that which was due.᛫Verse 30: And he would not: but went and cast him into prison, till he should pay the debt."
151,1023,"Verse 2: ""I think myself happy, King Agrippa, that I am to make my defense before you this day concerning all the things that I am accused by the Jews,᛫Verse 2: I think myself happy, king Agrippa, because I shall answer for myself this day before thee touching all the things whereof I am accused of the Jews:"
151,10231,"Verse 31: So when his fellow servants saw what was done, they were exceedingly sorry, and came and told to their lord all that was done.᛫Verse 31: So when his fellowservants saw what was done, they were very sorry, and came and told unto their lord all that was done."
151,10233,"Verse 32: Then his lord called him in, and said to him, 'You wicked servant! I forgave you all that debt, because you begged me.᛫Verse 32: Then his lord, after that he had called him, said unto him, O thou wicked servant, I forgave thee all that debt, because thou desiredst me:"
151,10234,"Verse 33: Shouldn't you also have had mercy on your fellow servant, even as I had mercy on you?'᛫Verse 33: Shouldest not thou also have had compassion on thy fellowservant, even as I had pity on thee?"
151,10237,"Verse 34: His lord was angry, and delivered him to the tormentors, until he should pay all that was due to him.᛫Verse 34: And his lord was wroth, and delivered him to the tormentors, till he should pay all that was due unto him."
151,10238,"Verse 35: So my heavenly Father will also do to you, if you don't each forgive your brother from your hearts for his misdeeds.""᛫Verse 35: So likewise shall my heavenly Father do also unto you, if ye from your hearts forgive not every one his brother their trespasses."
151,10239,"Verse 1: It happened when Jesus had finished these words, he departed from Galilee, and came into the borders of Judea beyond the Jordan.᛫Verse 1: And it came to pass, that when Jesus had finished these sayings, he departed from Galilee, and came into the coasts of Judaea beyond Jordan;"
151,1024,Verse 3: especially because you are expert in all customs and questions which are among the Jews. Therefore I beg you to hear me patiently.᛫Verse 3: Especially because I know thee to be expert in all customs and questions which are among the Jews: wherefore I beseech thee to hear me patiently.
151,10240,"Verse 2: Great multitudes followed him, and he healed them there.᛫Verse 2: And great multitudes followed him; and he healed them there."
151,10241,"Verse 11: These words seemed to them to be nonsense, and they didn't believe them.᛫Verse 11: And their words seemed to them as idle tales, and they believed them not."
151,10242,"Verse 3: Pharisees came to him, testing him, and saying, ""Is it lawful for a man to divorce his wife for any reason?""᛫Verse 3: The Pharisees also came unto him, tempting him, and saying unto him, Is it lawful for a man to put away his wife for every cause?"
